customer_id,name,email,join_date,preferred_channel,preferred_category,recency_days,frequency_purchases,monetary_total_spend,avg_order_value,website_visits_30d,product_views_30d,cart_additions_30d,cart_abandonments_30d,email_opens_30d,email_clicks_30d,support_tickets_30d,engagement_change_pct,return_rate,discount_dependency_ratio,spend_30d,spend_90d,purchase_velocity,churn_label,purchase_intent_label,clv,archetype
C1374,Siddharth Sharma,siddharth.sharma39@example.com,2024-01-15,Email,Electronics,153,1,586.35,586.35,1,3,1,1,1,1,0,-81.8,0.076,0.736,0.0,58.64,122.0,1,0,1000.0,dormant
C1375,Rahul Verma,rahul.verma28@example.com,2024-01-15,Push,Beauty & Care,19,5,6348.63,1269.73,11,10,2,2,8,4,0,0.2,0.106,0.42,1904.59,4444.04,17.4,0,0,11086.64,low_active
C1376,Priya Patel,priya.patel59@example.com,2024-01-15,Email,Electronics,9,9,48035.34,5337.26,67,52,24,9,16,13,1,55.6,0.044,0.626,14410.6,33624.74,53.7,0,1,85799.65,high_intent
C1377,Meera Singh,meera.singh30@example.com,2024-01-15,WhatsApp,Sports & Fitness,48,1,2721.31,2721.31,8,20,3,1,4,1,2,4.1,0.099,0.248,0.0,1904.92,674.0,1,0,1367.37,low_active
C1378,Aditya Verma,aditya.verma40@example.com,2024-01-15,SMS,Home & Kitchen,3,4,6242.62,1560.66,70,75,11,7,17,6,0,37.3,0.078,0.797,1872.79,4369.83,169.5,0,1,7996.8,high_intent
C1379,Karan Chawla,karan.chawla98@example.com,2024-01-15,Email,Home & Kitchen,3,27,203004.33,7518.68,25,88,7,2,9,4,1,33.0,0.024,0.239,60901.3,142103.03,23.7,0,1,265696.91,loyal
C1380,Vikram Joshi,vikram.joshi23@example.com,2024-01-15,SMS,Fashion,35,5,10775.84,2155.17,14,16,4,1,2,4,1,-9.4,0.062,0.435,0.0,7543.09,31.6,1,0,13161.55,low_active
C1381,Vikram Mehta,vikram.mehta15@example.com,2024-01-15,SMS,Sports & Fitness,12,10,15339.92,1533.99,64,102,14,8,15,14,1,73.3,0.023,0.698,4601.98,10737.94,52.6,0,1,25742.15,high_intent
C1382,Rahul Chawla,rahul.chawla45@example.com,2024-01-15,Phone,Fashion,3,45,651416.33,14475.92,24,82,14,2,25,9,1,17.9,0.033,0.137,195424.9,455991.43,14.3,0,1,818196.99,loyal
C1383,Aarav Joshi,aarav.joshi58@example.com,2024-01-15,WhatsApp,Sports & Fitness,91,27,483382.7,17903.06,4,7,1,6,3,0,6,-25.2,0.174,0.479,0.0,48338.27,8.1,1,0,120845.68,at_risk
C1384,Ishita Joshi,ishita.joshi29@example.com,2024-01-15,Push,Home & Kitchen,41,3,8248.89,2749.63,5,8,5,0,2,2,0,2.8,0.065,0.324,0.0,5774.22,219.0,0,0,6549.71,low_active
C1385,Ananya Patel,ananya.patel23@example.com,2024-01-15,Email,Electronics,17,5,4035.4,807.08,14,17,4,2,2,3,0,3.6,0.062,0.438,1210.62,2824.78,105.4,0,0,5179.54,low_active
C1386,Tanvi Verma,tanvi.verma11@example.com,2024-01-15,SMS,Electronics,15,15,147787.93,9852.53,38,96,18,2,9,13,1,21.8,0.055,0.116,44336.38,103451.55,16.2,0,1,329162.61,loyal
C1387,Varun Sharma,varun.sharma19@example.com,2024-01-15,WhatsApp,Fashion,19,3,15448.95,5149.65,26,69,25,7,16,9,0,59.2,0.068,0.671,4634.69,10814.26,113.7,0,1,34980.81,high_intent
C1388,Karan Gupta,karan.gupta81@example.com,2024-01-15,SMS,Electronics,55,5,6968.03,1393.61,9,19,4,0,3,2,2,9.8,0.075,0.223,0.0,4877.62,120.2,1,0,4214.09,low_active
C1389,Arjun Joshi,arjun.joshi53@example.com,2024-01-15,Phone,Sports & Fitness,15,34,227051.29,6677.98,35,95,15,2,21,14,1,32.5,0.06,0.297,68115.39,158935.9,5.6,0,1,519506.33,loyal
C1390,Rahul Rao,rahul.rao40@example.com,2024-01-15,Phone,Fashion,15,10,43612.93,4361.29,67,72,19,7,24,12,0,30.3,0.046,0.574,13083.88,30529.05,60.6,0,1,60282.15,high_intent
C1391,Ananya Mehta,ananya.mehta86@example.com,2024-01-15,Phone,Fashion,10,12,63091.79,5257.65,34,53,11,2,8,15,1,25.9,0.061,0.35,18927.54,44164.25,5.0,0,1,144098.3,loyal
C1392,Riya Joshi,riya.joshi81@example.com,2024-01-15,Phone,Fashion,102,1,1785.13,1785.13,1,2,0,0,1,1,4,-68.9,0.177,0.771,0.0,178.51,614.0,1,0,1000.0,dormant
C1393,Sanya Patel,sanya.patel42@example.com,2024-01-15,WhatsApp,Sports & Fitness,13,25,190595.28,7623.81,19,66,20,1,23,15,2,34.4,0.037,0.243,57178.58,133416.7,13.5,0,1,424818.59,loyal
C1394,Karan Verma,karan.verma86@example.com,2024-01-15,Push,Electronics,26,8,21592.77,2699.1,25,47,18,6,23,12,0,45.4,0.047,0.41,6477.83,15114.94,85.9,0,1,24579.42,high_intent
C1395,Sanya Rao,sanya.rao11@example.com,2024-01-15,SMS,Electronics,10,45,580329.59,12896.21,17,65,9,2,24,15,0,14.6,0.046,0.175,174098.88,406230.71,15.1,0,1,680762.38,loyal
C1396,Vikram Sharma,vikram.sharma96@example.com,2024-01-15,SMS,Sports & Fitness,163,3,3055.78,1018.59,0,1,1,1,1,0,1,-68.5,0.225,0.805,0.0,305.58,144.0,1,0,1000.0,dormant
C1397,Rahul Verma,rahul.verma70@example.com,2024-01-15,WhatsApp,Sports & Fitness,13,28,350925.16,12533.04,20,76,18,1,12,11,2,21.0,0.044,0.133,105277.55,245647.61,22.0,0,1,436520.09,loyal
C1398,Aditya Chawla,aditya.chawla60@example.com,2024-01-15,Phone,Fashion,18,45,521965.86,11599.24,30,56,7,2,21,9,2,22.4,0.041,0.282,156589.76,365376.1,15.5,0,1,560842.84,loyal
C1399,Karan Verma,karan.verma24@example.com,2024-01-15,SMS,Home & Kitchen,37,2,2299.2,1149.6,9,16,5,0,8,3,0,3.3,0.042,0.425,0.0,1609.44,226.5,0,0,2930.7,low_active
C1400,Pooja Rao,pooja.rao66@example.com,2024-01-15,Email,Beauty & Care,17,2,5809.1,2904.55,7,16,2,0,2,1,0,-12.9,0.035,0.285,1742.73,4066.37,334.0,0,0,5261.78,low_active
C1401,Tanvi Gupta,tanvi.gupta46@example.com,2024-01-15,Push,Electronics,84,22,158370.07,7198.64,8,2,3,3,4,0,3,-29.7,0.15,0.409,0.0,110859.05,5.0,1,0,39592.52,at_risk
C1402,Riya Joshi,riya.joshi43@example.com,2024-01-15,SMS,Sports & Fitness,24,1,1789.43,1789.43,10,6,3,1,2,3,0,8.3,0.036,0.346,536.83,1252.6,591.0,0,0,2030.12,low_active
C1403,Tanvi Mehta,tanvi.mehta16@example.com,2024-01-15,WhatsApp,Electronics,13,29,95211.79,3283.17,57,71,8,0,17,14,1,36.7,0.02,0.233,28563.54,66648.25,17.4,0,1,165691.44,loyal
C1404,Sanya Kumar,sanya.kumar75@example.com,2024-01-15,Push,Beauty & Care,113,10,89048.37,8904.84,3,5,4,6,0,0,3,-30.0,0.104,0.566,0.0,8904.84,13.1,1,0,22262.09,at_risk
C1405,Varun Mehta,varun.mehta52@example.com,2024-01-15,SMS,Fashion,92,2,3240.67,1620.34,2,2,1,2,1,0,4,-43.2,0.06,0.551,0.0,324.07,265.5,1,0,1000.0,dormant
C1406,Kabir Sharma,kabir.sharma90@example.com,2024-01-15,SMS,Electronics,116,16,246783.3,15423.96,4,4,3,5,1,0,7,-25.9,0.151,0.562,0.0,24678.33,18.3,1,0,61695.83,at_risk
C1407,Arjun Joshi,arjun.joshi96@example.com,2024-01-15,Email,Beauty & Care,8,21,200899.19,9566.63,42,64,15,3,25,6,0,21.2,0.078,0.252,60269.76,140629.43,31.3,0,1,255110.2,loyal
C1408,Vikram Rao,vikram.rao79@example.com,2024-01-15,Email,Home & Kitchen,112,12,59275.54,4939.63,7,4,2,4,0,2,6,-67.4,0.145,0.4,0.0,5927.55,19.8,1,0,14818.89,at_risk
C1409,Priya Gupta,priya.gupta50@example.com,2024-01-15,WhatsApp,Home & Kitchen,142,2,3244.89,1622.45,1,3,1,0,0,0,1,-63.8,0.073,0.816,0.0,324.49,89.5,1,0,1000.0,dormant
C1410,Neha Sharma,neha.sharma88@example.com,2024-01-15,Push,Sports & Fitness,51,5,4744.35,948.87,7,12,2,0,4,1,2,6.2,0.079,0.225,0.0,3321.05,132.2,1,0,2568.91,low_active
C1411,Ishita Gupta,ishita.gupta74@example.com,2024-01-15,SMS,Home & Kitchen,8,8,37204.21,4650.53,51,100,12,5,16,9,0,31.6,0.096,0.74,11161.26,26042.95,81.1,0,1,48753.42,high_intent
C1412,Kavya Sharma,kavya.sharma44@example.com,2024-01-15,Email,Fashion,28,1,1817.05,1817.05,6,19,5,3,7,3,1,-2.6,0.089,0.364,545.12,1271.93,452.0,1,0,1761.35,low_active
C1413,Sanya Kumar,sanya.kumar61@example.com,2024-01-15,Phone,Beauty & Care,11,37,329532.48,8906.28,54,98,6,0,22,11,0,33.2,0.042,0.113,98859.74,230672.74,5.0,0,1,797525.39,loyal
C1414,Sanya Joshi,sanya.joshi78@example.com,2024-01-15,WhatsApp,Sports & Fitness,39,5,6215.0,1243.0,14,6,2,2,5,4,1,-7.2,0.045,0.299,0.0,4350.5,87.0,1,0,5636.73,low_active
C1415,Meera Chawla,meera.chawla31@example.com,2024-01-15,Push,Sports & Fitness,18,5,9713.24,1942.65,6,19,4,0,7,1,0,-8.9,0.109,0.464,2913.97,6799.27,92.4,0,0,13006.38,low_active
C1416,Karan Joshi,karan.joshi27@example.com,2024-01-15,SMS,Home & Kitchen,147,1,977.59,977.59,0,3,0,1,0,1,2,-67.4,0.247,0.763,0.0,97.76,432.0,1,0,1000.0,dormant
C1417,Neha Verma,neha.verma21@example.com,2024-01-15,SMS,Home & Kitchen,3,45,149177.58,3315.06,60,74,10,3,25,10,0,21.2,0.074,0.235,44753.27,104424.31,5.0,0,1,354953.2,loyal
C1418,Neha Singh,neha.singh82@example.com,2024-01-15,Email,Fashion,8,2,4371.16,2185.58,46,79,17,9,24,10,0,66.0,0.086,0.552,1311.35,3059.81,91.5,0,1,10394.23,high_intent
C1419,Priya Gupta,priya.gupta35@example.com,2024-01-15,Phone,Home & Kitchen,15,4,11687.39,2921.85,11,20,5,0,6,4,0,-8.9,0.077,0.286,3506.22,8181.17,8.2,0,0,21408.52,low_active
C1420,Aditya Rao,aditya.rao94@example.com,2024-01-15,SMS,Beauty & Care,43,1,2070.71,2070.71,13,5,2,2,6,2,0,4.0,0.102,0.319,0.0,1449.5,517.0,0,0,1933.37,low_active
C1421,Neha Gupta,neha.gupta17@example.com,2024-01-15,Push,Electronics,108,1,1566.06,1566.06,2,4,1,1,0,0,0,-82.1,0.189,0.776,0.0,156.61,698.0,1,0,1000.0,dormant
C1422,Kavya Gupta,kavya.gupta30@example.com,2024-01-15,Phone,Sports & Fitness,118,25,439301.18,17572.05,3,9,3,2,0,1,4,-29.7,0.155,0.693,0.0,43930.12,12.8,1,0,109825.29,at_risk
C1423,Pooja Kumar,pooja.kumar18@example.com,2024-01-15,Phone,Electronics,10,42,211058.23,5025.2,23,40,13,2,24,10,2,11.4,0.073,0.264,63317.47,147740.76,11.1,0,1,327730.21,loyal
C1424,Aditya Patel,aditya.patel88@example.com,2024-01-15,WhatsApp,Sports & Fitness,17,17,136068.73,8004.04,45,61,18,2,16,12,2,26.5,0.016,0.321,40820.62,95248.11,5.2,0,1,301066.17,loyal
C1425,Tanvi Singh,tanvi.singh26@example.com,2024-01-15,Phone,Beauty & Care,48,4,7645.82,1911.45,11,10,5,1,7,3,0,14.0,0.068,0.495,0.0,5352.07,164.8,0,0,6262.82,low_active
C1426,Aarav Verma,aarav.verma13@example.com,2024-01-15,WhatsApp,Fashion,54,4,8785.11,2196.28,10,6,3,2,6,2,0,-10.0,0.109,0.328,0.0,6149.58,126.5,1,0,5080.47,low_active
C1427,Aditya Mehta,aditya.mehta42@example.com,2024-01-15,Push,Home & Kitchen,17,32,85043.01,2657.59,15,39,15,2,20,15,2,24.6,0.047,0.28,25512.9,59530.11,5.0,0,1,171973.79,loyal
C1428,Tanvi Sharma,tanvi.sharma32@example.com,2024-01-15,Push,Home & Kitchen,176,2,1317.63,658.81,1,0,0,1,0,1,4,-53.4,0.087,0.815,0.0,131.76,114.0,1,0,1000.0,dormant
C1429,Rahul Chawla,rahul.chawla62@example.com,2024-01-15,Phone,Home & Kitchen,51,3,5969.24,1989.75,12,5,2,2,8,3,0,6.3,0.058,0.341,0.0,4178.47,29.0,1,0,7104.48,low_active
C1430,Vikram Mehta,vikram.mehta13@example.com,2024-01-15,SMS,Sports & Fitness,25,5,9051.92,1810.38,13,17,2,0,8,3,2,-4.3,0.074,0.448,2715.58,6336.34,75.4,0,0,12676.77,low_active
C1431,Rahul Sharma,rahul.sharma44@example.com,2024-01-15,WhatsApp,Beauty & Care,75,19,113124.99,5953.95,8,6,2,6,2,0,2,-39.4,0.265,0.34,0.0,79187.49,23.8,1,0,22787.32,at_risk
C1432,Pooja Sharma,pooja.sharma35@example.com,2024-01-15,SMS,Sports & Fitness,1,42,179535.29,4274.65,47,44,11,2,23,15,2,17.2,0.042,0.287,53860.59,125674.7,5.0,0,1,412197.37,loyal
C1433,Meera Singh,meera.singh28@example.com,2024-01-15,Phone,Fashion,28,1,2166.04,2166.04,11,17,5,0,2,3,0,-4.4,0.106,0.341,649.81,1516.23,130.0,0,0,3578.63,low_active
C1434,Tanvi Verma,tanvi.verma52@example.com,2024-01-15,WhatsApp,Electronics,156,3,5304.85,1768.28,2,2,0,2,1,0,2,-83.7,0.185,0.495,0.0,530.49,169.3,1,0,1000.0,dormant
C1435,Aditya Patel,aditya.patel46@example.com,2024-01-15,Phone,Home & Kitchen,43,1,953.21,953.21,8,9,2,2,2,1,2,-9.8,0.107,0.268,0.0,667.25,313.0,1,0,1000.0,low_active
C1436,Riya Joshi,riya.joshi23@example.com,2024-01-15,Phone,Home & Kitchen,50,3,4243.22,1414.41,8,9,3,1,3,1,1,4.3,0.092,0.354,0.0,2970.25,80.3,1,0,4407.3,low_active
C1437,Tanvi Singh,tanvi.singh79@example.com,2024-01-15,WhatsApp,Fashion,48,23,152143.95,6614.95,1,3,4,2,0,1,5,-73.3,0.161,0.561,0.0,106500.76,21.0,1,0,28684.16,at_risk
C1438,Neha Rao,neha.rao85@example.com,2024-01-15,SMS,Sports & Fitness,135,2,4484.82,2242.41,1,1,0,1,2,0,0,-51.7,0.208,0.699,0.0,448.48,337.0,1,0,1000.0,dormant
C1439,Siddharth Verma,siddharth.verma68@example.com,2024-01-15,SMS,Beauty & Care,74,15,276334.73,18422.32,3,11,3,4,3,0,7,-41.5,0.212,0.344,0.0,193434.31,23.1,1,0,69083.68,at_risk
C1440,Rahul Singh,rahul.singh68@example.com,2024-01-15,WhatsApp,Electronics,105,11,119087.0,10826.09,6,9,4,3,2,1,6,-31.8,0.209,0.452,0.0,11908.7,48.1,1,0,20541.94,at_risk
C1441,Karan Gupta,karan.gupta75@example.com,2024-01-15,SMS,Electronics,131,3,2164.32,721.44,2,0,1,2,1,1,4,-68.9,0.058,0.744,0.0,216.43,45.0,1,0,1000.0,dormant
C1442,Kavya Patel,kavya.patel89@example.com,2024-01-15,Phone,Fashion,151,2,2120.15,1060.07,0,2,0,2,2,1,3,-47.1,0.108,0.846,0.0,212.02,139.5,1,0,1000.0,dormant
C1443,Karan Singh,karan.singh79@example.com,2024-01-15,Email,Electronics,60,5,12853.97,2570.79,11,8,5,3,4,1,1,-14.5,0.117,0.418,0.0,8997.78,54.2,1,0,5892.03,low_active
C1444,Neha Mehta,neha.mehta61@example.com,2024-01-15,Phone,Electronics,93,18,307794.77,17099.71,8,12,1,2,1,0,6,-60.9,0.275,0.345,0.0,30779.48,5.6,1,0,76948.69,at_risk
C1445,Aarav Gupta,aarav.gupta94@example.com,2024-01-15,SMS,Sports & Fitness,33,4,7958.15,1989.54,13,19,2,1,7,3,1,-12.1,0.052,0.204,0.0,5570.7,45.5,1,0,9460.05,low_active
C1446,Karan Mehta,karan.mehta65@example.com,2024-01-15,WhatsApp,Sports & Fitness,3,10,34582.24,3458.22,45,56,17,4,21,20,0,61.9,0.044,0.52,10374.67,24207.57,38.2,0,1,81049.93,high_intent
C1447,Aarav Joshi,aarav.joshi55@example.com,2024-01-15,Push,Electronics,30,4,3623.66,905.91,15,17,3,3,5,4,1,12.1,0.107,0.4,1087.1,2536.56,35.5,0,0,5623.2,low_active
C1448,Riya Patel,riya.patel94@example.com,2024-01-15,SMS,Fashion,9,10,72999.66,7299.97,44,86,21,5,19,19,0,33.0,0.026,0.496,21899.9,51099.76,20.7,0,1,170835.17,high_intent
C1449,Vikram Sharma,vikram.sharma19@example.com,2024-01-15,WhatsApp,Fashion,46,4,3505.1,876.27,6,7,2,3,8,4,2,2.5,0.12,0.457,0.0,2453.57,173.2,1,0,1445.24,low_active
C1450,Tanvi Kumar,tanvi.kumar89@example.com,2024-01-15,SMS,Sports & Fitness,16,10,19136.66,1913.67,48,89,19,5,15,12,0,78.2,0.068,0.446,5741.0,13395.66,21.4,0,1,46727.11,high_intent
C1451,Karan Chawla,karan.chawla40@example.com,2024-01-15,Push,Beauty & Care,18,35,485461.73,13870.34,17,29,20,2,11,13,1,28.4,0.068,0.32,145638.52,339823.21,15.5,0,1,697343.18,loyal
C1452,Rohan Gupta,rohan.gupta77@example.com,2024-01-15,SMS,Sports & Fitness,5,10,48634.01,4863.4,59,51,15,7,30,17,0,50.1,0.045,0.574,14590.2,34043.81,31.6,0,1,117255.5,high_intent
C1453,Riya Rao,riya.rao49@example.com,2024-01-15,WhatsApp,Home & Kitchen,49,1,2124.23,2124.23,11,19,5,3,6,3,1,11.8,0.07,0.382,0.0,1486.96,657.0,1,0,1268.73,low_active
C1454,Pooja Mehta,pooja.mehta47@example.com,2024-01-15,WhatsApp,Sports & Fitness,26,6,32076.19,5346.03,66,112,16,4,30,13,0,69.2,0.039,0.605,9622.86,22453.33,33.5,0,1,78150.17,high_intent
C1455,Karan Sharma,karan.sharma94@example.com,2024-01-15,Phone,Electronics,10,43,314174.84,7306.39,20,41,7,2,16,6,2,22.1,0.056,0.338,94252.45,219922.39,7.6,0,1,645869.73,loyal
C1456,Kabir Mehta,kabir.mehta42@example.com,2024-01-15,WhatsApp,Sports & Fitness,8,4,25333.44,6333.36,62,97,19,10,15,10,0,55.4,0.071,0.428,7600.03,17733.41,11.0,0,1,59781.5,high_intent
C1457,Ishita Gupta,ishita.gupta77@example.com,2024-01-15,Push,Electronics,63,27,247090.57,9151.5,3,9,4,5,1,2,5,-51.4,0.109,0.356,0.0,172963.4,5.0,1,0,61772.64,at_risk
C1458,Neha Patel,neha.patel83@example.com,2024-01-15,WhatsApp,Home & Kitchen,59,9,175644.5,19516.06,3,9,4,5,2,1,7,-58.4,0.196,0.378,0.0,122951.15,42.6,1,0,41847.42,at_risk
C1459,Riya Patel,riya.patel58@example.com,2024-01-15,SMS,Home & Kitchen,7,10,33244.41,3324.44,47,41,17,10,24,12,1,34.5,0.061,0.402,9973.32,23271.09,42.9,0,1,59970.16,high_intent
C1460,Varun Sharma,varun.sharma22@example.com,2024-01-15,Push,Beauty & Care,20,29,151912.44,5238.36,36,59,13,0,16,14,2,6.3,0.018,0.185,45573.73,106338.71,19.8,0,1,197029.31,loyal
C1461,Arjun Chawla,arjun.chawla96@example.com,2024-01-15,Phone,Fashion,48,3,6175.52,2058.51,14,10,3,0,7,1,0,0.4,0.056,0.48,0.0,4322.86,92.3,0,0,8225.84,low_active
C1462,Aarav Kumar,aarav.kumar22@example.com,2024-01-15,WhatsApp,Beauty & Care,89,15,67208.66,4480.58,5,6,2,2,0,2,2,-44.1,0.123,0.438,0.0,47046.06,37.8,1,0,10816.21,at_risk
C1463,Ananya Rao,ananya.rao94@example.com,2024-01-15,Phone,Electronics,25,3,21547.34,7182.45,25,117,12,7,30,15,0,54.5,0.076,0.797,6464.2,15083.14,84.0,0,1,47511.55,high_intent
C1464,Priya Gupta,priya.gupta42@example.com,2024-01-15,SMS,Electronics,15,29,172090.18,5934.14,42,66,13,1,10,8,0,18.8,0.04,0.203,51627.05,120463.13,11.4,0,1,394090.0,loyal
C1465,Arjun Kumar,arjun.kumar52@example.com,2024-01-15,Push,Home & Kitchen,112,2,3856.13,1928.07,0,3,0,2,1,0,3,-59.6,0.112,0.794,0.0,385.61,45.5,1,0,1000.0,dormant
C1466,Priya Gupta,priya.gupta79@example.com,2024-01-15,Email,Sports & Fitness,172,1,2142.4,2142.4,1,2,0,0,0,0,4,-89.9,0.177,0.331,0.0,214.24,471.0,1,0,1000.0,dormant
C1467,Kabir Chawla,kabir.chawla12@example.com,2024-01-15,Email,Electronics,49,29,116345.68,4011.92,7,6,2,4,3,2,2,-44.8,0.237,0.346,0.0,81441.98,18.6,1,0,19696.74,at_risk
C1468,Varun Chawla,varun.chawla71@example.com,2024-01-15,SMS,Electronics,114,15,161340.31,10756.02,1,8,4,2,4,2,4,-56.5,0.124,0.468,0.0,16134.03,31.7,1,0,30929.21,at_risk
C1469,Rahul Mehta,rahul.mehta61@example.com,2024-01-15,WhatsApp,Home & Kitchen,49,3,2868.65,956.22,5,19,3,1,3,1,1,-12.6,0.062,0.483,0.0,2008.05,28.7,1,0,2113.22,low_active
C1470,Aditya Mehta,aditya.mehta99@example.com,2024-01-15,WhatsApp,Home & Kitchen,46,1,2293.07,2293.07,14,19,2,1,2,2,0,-4.1,0.083,0.203,0.0,1605.15,429.0,1,0,2360.38,low_active
C1471,Karan Patel,karan.patel72@example.com,2024-01-15,WhatsApp,Sports & Fitness,23,6,44618.19,7436.37,51,108,22,4,11,11,0,62.9,0.09,0.69,13385.46,31232.73,71.3,0,1,91476.58,high_intent
C1472,Rahul Sharma,rahul.sharma61@example.com,2024-01-15,Email,Sports & Fitness,15,21,289393.99,13780.67,52,54,7,0,12,11,2,7.3,0.047,0.136,86818.2,202575.79,7.2,0,1,633747.81,loyal
C1473,Aarav Chawla,aarav.chawla89@example.com,2024-01-15,Email,Fashion,1,23,178834.85,7775.43,55,31,14,0,22,13,0,15.3,0.044,0.244,53650.46,125184.39,5.0,0,1,430948.81,loyal
C1474,Karan Verma,karan.verma23@example.com,2024-01-15,SMS,Sports & Fitness,20,26,104976.07,4037.54,19,50,18,2,20,9,0,24.6,0.034,0.282,31492.82,73483.25,5.6,0,1,225103.19,loyal
C1475,Karan Joshi,karan.joshi27@example.com,2024-01-15,Email,Electronics,52,2,5320.66,2660.33,9,7,1,2,3,4,0,5.8,0.069,0.402,0.0,3724.46,179.5,1,0,6031.58,low_active
C1476,Pooja Joshi,pooja.joshi31@example.com,2024-01-15,Email,Sports & Fitness,50,12,98487.95,8207.33,2,12,4,3,0,1,2,-35.6,0.189,0.619,0.0,68941.56,39.9,1,0,18762.06,at_risk
C1477,Aarav Sharma,aarav.sharma32@example.com,2024-01-15,Phone,Home & Kitchen,41,4,10746.55,2686.64,15,9,2,1,7,3,2,12.5,0.069,0.296,0.0,7522.58,30.2,0,0,14438.6,low_active
C1478,Siddharth Kumar,siddharth.kumar40@example.com,2024-01-15,Phone,Electronics,22,4,15650.48,3912.62,65,103,10,9,19,11,1,62.1,0.076,0.675,4695.14,10955.34,52.0,0,1,36191.6,high_intent
C1479,Aarav Joshi,aarav.joshi40@example.com,2024-01-15,WhatsApp,Sports & Fitness,57,27,157588.83,5836.62,6,10,2,5,1,1,2,-53.5,0.129,0.656,0.0,110312.18,8.4,1,0,39397.21,at_risk
C1480,Aditya Verma,aditya.verma29@example.com,2024-01-15,SMS,Fashion,65,29,163148.66,5625.82,1,2,3,4,1,1,4,-73.7,0.229,0.555,0.0,114204.06,17.8,1,0,28907.41,at_risk
C1481,Rahul Rao,rahul.rao68@example.com,2024-01-15,WhatsApp,Electronics,113,13,54848.33,4219.1,3,2,4,6,0,0,3,-54.5,0.162,0.571,0.0,5484.83,5.7,1,0,13712.08,at_risk
C1482,Siddharth Rao,siddharth.rao84@example.com,2024-01-15,SMS,Fashion,26,7,27089.01,3869.86,34,54,18,5,13,9,1,35.3,0.099,0.582,8126.7,18962.31,51.9,0,1,55444.53,high_intent
C1483,Aditya Kumar,aditya.kumar38@example.com,2024-01-15,SMS,Sports & Fitness,46,1,1109.22,1109.22,10,9,2,3,3,4,1,-0.4,0.032,0.352,0.0,776.45,105.0,1,0,1019.09,low_active
C1484,Vikram Chawla,vikram.chawla34@example.com,2024-01-15,Push,Home & Kitchen,115,2,2536.83,1268.41,0,0,0,1,0,0,3,-88.1,0.056,0.533,0.0,253.68,338.5,1,0,1000.0,dormant
C1485,Siddharth Kumar,siddharth.kumar31@example.com,2024-01-15,Email,Home & Kitchen,20,22,61421.83,2791.9,55,46,12,0,21,12,1,31.5,0.042,0.172,18426.55,42995.28,17.3,0,1,138939.79,loyal
C1486,Aditya Rao,aditya.rao70@example.com,2024-01-15,Push,Electronics,183,2,1464.56,732.28,2,1,0,1,1,0,4,-42.2,0.113,0.833,0.0,146.46,251.5,1,0,1000.0,dormant
C1487,Vikram Rao,vikram.rao10@example.com,2024-01-15,WhatsApp,Electronics,18,10,68735.98,6873.6,22,94,24,7,25,18,0,88.9,0.043,0.784,20620.79,48115.19,45.7,0,1,132300.03,high_intent
C1488,Siddharth Chawla,siddharth.chawla40@example.com,2024-01-15,Phone,Electronics,97,14,133751.83,9553.7,3,7,3,3,0,0,5,-58.0,0.208,0.362,0.0,13375.18,8.2,1,0,33437.96,at_risk
C1489,Meera Gupta,meera.gupta68@example.com,2024-01-15,Phone,Electronics,17,9,45189.73,5021.08,69,57,20,5,21,16,1,73.3,0.087,0.576,13556.92,31632.81,68.2,0,1,65696.64,high_intent
C1490,Aarav Verma,aarav.verma59@example.com,2024-01-15,Phone,Electronics,82,21,155582.56,7408.69,5,11,2,2,4,1,7,-65.3,0.112,0.437,0.0,108907.79,17.6,1,0,38370.02,at_risk
C1491,Ananya Joshi,ananya.joshi96@example.com,2024-01-15,WhatsApp,Electronics,94,19,369152.82,19429.1,8,11,1,4,2,0,7,-47.1,0.169,0.532,0.0,36915.28,21.2,1,0,83794.02,at_risk
C1492,Riya Verma,riya.verma81@example.com,2024-01-15,Email,Home & Kitchen,8,19,152960.39,8050.55,56,86,11,1,18,9,1,26.9,0.044,0.2,45888.12,107072.27,12.6,0,1,362971.74,loyal
C1493,Varun Kumar,varun.kumar45@example.com,2024-01-15,WhatsApp,Home & Kitchen,134,2,4521.26,2260.63,1,4,0,1,2,1,3,-58.8,0.164,0.672,0.0,452.13,42.5,1,0,1130.32,dormant
C1494,Tanvi Singh,tanvi.singh96@example.com,2024-01-15,Email,Beauty & Care,3,17,126466.77,7439.22,40,47,14,0,11,6,1,6.4,0.043,0.236,37940.03,88526.74,5.7,0,1,286195.55,loyal
C1495,Priya Gupta,priya.gupta73@example.com,2024-01-15,Email,Sports & Fitness,1,30,436510.82,14550.36,41,94,9,3,19,10,1,36.8,0.061,0.233,130953.25,305557.57,6.1,0,1,1033817.23,loyal
C1496,Aarav Mehta,aarav.mehta34@example.com,2024-01-15,WhatsApp,Fashion,196,3,2283.91,761.3,2,2,1,2,1,1,3,-50.5,0.075,0.777,0.0,228.39,31.3,1,0,1000.0,dormant
C1497,Karan Joshi,karan.joshi80@example.com,2024-01-15,SMS,Home & Kitchen,117,12,214926.48,17910.54,5,4,3,3,3,1,4,-27.8,0.13,0.485,0.0,21492.65,40.4,1,0,40437.2,at_risk
C1498,Ananya Gupta,ananya.gupta55@example.com,2024-01-15,SMS,Fashion,169,1,1466.81,1466.81,2,4,1,0,0,0,1,-46.8,0.168,0.525,0.0,146.68,321.0,1,0,1000.0,dormant
